transaction_id,event_minute,customer_id,amount,hour,merchant_risk,country_risk,device_age_days,distance_km,previous_declines,account_age_days,velocity_1h,is_foreign,card_present,amount_to_avg,log_amount_to_avg,log_distance_km,is_night,new_device,is_fraud
4339.0,4338.0,12.0,30.96,9.0,0.50034,0.03648,339.52,12.63,0.0,1896.0,2.0,0.0,0.0,0.53523,0.42868,2.61223,0.0,0.0,0
4340.0,4339.0,387.0,60.66,8.0,0.21425,0.08934,4.88,4.01,0.0,638.0,5.0,0.0,1.0,1.92855,1.07451,1.61158,0.0,1.0,0
4341.0,4340.0,400.0,41.48,19.0,0.2397,0.06678,404.56,22.92,0.0,783.0,1.0,0.0,0.0,1.02794,0.70702,3.1746,0.0,0.0,0
4342.0,4341.0,32.0,14.63,21.0,0.076,0.19868,387.64,26.85,0.0,880.0,0.0,0.0,0.0,0.6429,0.49646,3.32699,0.0,0.0,0
4343.0,4342.0,208.0,188.46,12.0,0.09991,0.3251,418.22,24.29,0.0,1129.0,0.0,0.0,1.0,3.01105,1.38905,3.23038,0.0,0.0,0
4344.0,4343.0,94.0,67.8,3.0,0.1895,0.04976,6.4,10.75,2.0,906.0,1.0,0.0,1.0,1.76274,1.01622,2.46404,1.0,1.0,0
4345.0,4344.0,101.0,86.49,1.0,0.2988,0.27787,272.93,22.23,0.0,167.0,4.0,1.0,0.0,2.18783,1.15934,3.1454,1.0,0.0,0
4346.0,4345.0,372.0,116.29,9.0,0.31005,0.13754,444.98,12.45,0.0,1276.0,0.0,0.0,1.0,2.61372,1.28474,2.59881,0.0,0.0,0
4347.0,4346.0,363.0,95.02,11.0,0.47939,0.10556,461.15,17.95,1.0,552.0,1.0,0.0,0.0,1.5704,0.94406,2.94176,0.0,0.0,1
4348.0,4347.0,319.0,61.49,16.0,0.09993,0.01,99.68,15.45,0.0,1189.0,2.0,0.0,1.0,0.97596,0.68105,2.80061,0.0,0.0,0
4349.0,4348.0,240.0,122.53,8.0,0.26537,0.12954,486.22,5.43,0.0,1434.0,2.0,0.0,1.0,2.13541,1.14276,1.86024,0.0,0.0,0
4350.0,4349.0,368.0,71.39,13.0,0.24025,0.15467,174.39,23.88,0.0,578.0,1.0,0.0,1.0,1.46676,0.9029,3.21424,0.0,0.0,0
4351.0,4350.0,268.0,26.44,17.0,0.17636,0.17256,6.66,14.91,1.0,423.0,1.0,0.0,1.0,0.49755,0.40383,2.76692,0.0,1.0,0
4352.0,4351.0,144.0,64.04,4.0,0.51644,0.07883,176.9,5.06,1.0,153.0,3.0,0.0,0.0,0.86056,0.62088,1.80114,1.0,0.0,0
4353.0,4352.0,124.0,39.71,1.0,0.23839,0.43489,104.09,1.24,0.0,60.0,2.0,0.0,1.0,1.04552,0.71565,0.80498,1.0,0.0,1
4354.0,4353.0,36.0,43.49,19.0,0.14527,0.06393,36.74,7.07,1.0,1392.0,3.0,0.0,0.0,1.67328,0.98331,2.08758,0.0,0.0,0
4355.0,4354.0,369.0,11.43,13.0,0.2622,0.13085,367.72,52.28,1.0,1832.0,4.0,1.0,1.0,0.50731,0.41033,3.97556,0.0,0.0,0
4356.0,4355.0,23.0,42.56,20.0,0.14818,0.0892,263.88,4.52,0.0,2053.0,0.0,0.0,0.0,0.43801,0.36326,1.70878,0.0,0.0,0
4357.0,4356.0,136.0,125.77,13.0,0.23453,0.3348,224.66,7.53,0.0,1185.0,2.0,0.0,0.0,1.25127,0.8115,2.14365,0.0,0.0,0
4358.0,4357.0,345.0,40.5,5.0,0.4032,0.28615,172.26,4.63,1.0,1962.0,1.0,0.0,0.0,1.19427,0.78585,1.7281,1.0,0.0,0
4359.0,4358.0,283.0,12.85,15.0,0.18964,0.3569,38.57,21.24,0.0,69.0,2.0,0.0,0.0,0.28567,0.25128,3.10169,0.0,0.0,0
4360.0,4359.0,383.0,31.37,17.0,0.3905,0.23469,271.01,9.63,1.0,1724.0,3.0,0.0,0.0,0.88558,0.63424,2.36336,0.0,0.0,0
4361.0,4360.0,149.0,58.1,17.0,0.57455,0.08939,5.93,86.61,0.0,651.0,2.0,0.0,1.0,0.90048,0.64211,4.47285,0.0,1.0,1
4362.0,4361.0,373.0,165.62,18.0,0.16506,0.18961,82.37,21.7,1.0,907.0,2.0,0.0,0.0,1.55918,0.93969,3.12217,0.0,0.0,0
4363.0,4362.0,313.0,10.35,11.0,0.34644,0.09206,535.29,29.04,1.0,229.0,2.0,0.0,0.0,0.43639,0.36213,3.40245,0.0,0.0,0
4364.0,4363.0,346.0,243.12,5.0,0.2921,0.10543,238.2,9.73,0.0,2186.0,4.0,0.0,1.0,1.72244,1.00153,2.37267,1.0,0.0,0
4365.0,4364.0,232.0,73.71,6.0,0.14713,0.15813,233.36,1.82,0.0,532.0,0.0,0.0,1.0,1.34704,0.85315,1.03628,0.0,0.0,0
4366.0,4365.0,375.0,152.42,22.0,0.40076,0.03548,468.84,2.64,0.0,338.0,0.0,0.0,0.0,1.11161,0.74745,1.29239,0.0,0.0,0
4367.0,4366.0,254.0,40.76,10.0,0.22067,0.01849,4.3,23.25,0.0,336.0,2.0,0.0,1.0,0.64765,0.49935,3.18833,0.0,1.0,0
4368.0,4367.0,371.0,92.1,11.0,0.43137,0.08452,178.98,287.97,1.0,487.0,3.0,1.0,0.0,1.33156,0.84654,5.66631,0.0,0.0,1
4369.0,4368.0,259.0,11.42,0.0,0.0554,0.18694,126.07,16.17,0.0,789.0,1.0,0.0,0.0,0.4416,0.36575,2.84306,1.0,0.0,0
4370.0,4369.0,129.0,21.75,19.0,0.56948,0.29702,116.06,193.69,1.0,927.0,4.0,1.0,0.0,0.49844,0.40443,5.27141,0.0,0.0,0
4371.0,4370.0,74.0,38.3,16.0,0.23278,0.14596,188.24,5.95,0.0,1555.0,1.0,0.0,1.0,0.64595,0.49832,1.93844,0.0,0.0,0
4372.0,4371.0,135.0,124.13,21.0,0.09541,0.14905,23.02,4.28,1.0,1091.0,1.0,0.0,1.0,3.23679,1.44381,1.66485,0.0,0.0,0
4373.0,4372.0,217.0,84.46,21.0,0.27973,0.15499,128.43,16.32,0.0,213.0,2.0,0.0,1.0,0.65474,0.50365,2.85214,0.0,0.0,0
4374.0,4373.0,282.0,76.59,19.0,0.08358,0.09826,432.31,152.16,0.0,2082.0,1.0,1.0,0.0,0.45942,0.37804,5.03146,0.0,0.0,0
4375.0,4374.0,238.0,6.3,4.0,0.47156,0.33563,356.29,102.04,0.0,1643.0,1.0,0.0,0.0,0.24977,0.22296,4.63508,1.0,0.0,0
4376.0,4375.0,281.0,13.07,11.0,0.07466,0.09731,15.78,26.23,2.0,2147.0,0.0,0.0,0.0,0.67962,0.51857,3.30438,0.0,0.0,0
4377.0,4376.0,143.0,15.85,14.0,0.01621,0.12588,98.02,25.82,0.0,1689.0,1.0,0.0,0.0,0.4874,0.39703,3.28901,0.0,0.0,0
4378.0,4377.0,356.0,17.32,2.0,0.27151,0.35112,583.75,10.99,1.0,413.0,5.0,0.0,1.0,0.46932,0.3848,2.48415,1.0,0.0,1
4379.0,4378.0,141.0,34.84,7.0,0.35883,0.03901,183.61,11.67,0.0,1788.0,3.0,0.0,0.0,0.69249,0.5262,2.53888,0.0,0.0,0
4380.0,4379.0,296.0,14.45,3.0,0.27086,0.27293,110.94,25.98,0.0,658.0,2.0,0.0,1.0,0.32571,0.28195,3.29527,1.0,0.0,0
4381.0,4380.0,217.0,222.88,15.0,0.1114,0.04316,367.18,21.65,0.0,213.0,1.0,0.0,1.0,1.72782,1.0035,3.11995,0.0,0.0,0
4382.0,4381.0,181.0,57.99,20.0,0.3975,0.32861,228.06,25.67,0.0,1501.0,0.0,0.0,1.0,1.5995,0.95532,3.2837,0.0,0.0,0
4383.0,4382.0,284.0,82.7,9.0,0.09271,0.04899,704.66,5.41,0.0,427.0,4.0,0.0,0.0,2.87467,1.35446,1.85836,0.0,0.0,0
4384.0,4383.0,260.0,18.0,8.0,0.17547,0.12667,634.06,1.18,0.0,417.0,5.0,0.0,1.0,0.56517,0.448,0.77718,0.0,0.0,0
4385.0,4384.0,278.0,64.28,13.0,0.18489,0.11639,369.0,32.51,0.0,457.0,2.0,0.0,1.0,0.63904,0.49411,3.51175,0.0,0.0,0
4386.0,4385.0,67.0,16.24,3.0,0.12089,0.52143,340.06,2.19,0.0,1146.0,0.0,0.0,0.0,1.21167,0.79375,1.1602,1.0,0.0,0
4387.0,4386.0,226.0,21.25,9.0,0.45161,0.31658,643.54,297.22,1.0,1331.0,8.0,1.0,0.0,0.67287,0.51454,5.69784,0.0,0.0,1
4388.0,4387.0,339.0,56.46,3.0,0.17073,0.02416,292.96,21.49,0.0,1709.0,4.0,0.0,0.0,1.60997,0.95934,3.11288,1.0,0.0,0
4389.0,4388.0,100.0,39.89,20.0,0.72554,0.33704,196.64,13.34,3.0,1929.0,7.0,0.0,1.0,1.23208,0.80293,2.66289,0.0,0.0,0
4390.0,4389.0,387.0,41.16,9.0,0.21485,0.06654,968.74,5.05,0.0,638.0,5.0,0.0,0.0,1.30855,0.83662,1.80012,0.0,0.0,0
4391.0,4390.0,54.0,266.88,15.0,0.06053,0.29438,141.64,42.14,1.0,427.0,1.0,0.0,1.0,1.98828,1.0947,3.76451,0.0,0.0,0
4392.0,4391.0,401.0,45.25,7.0,0.50844,0.24561,742.49,95.14,1.0,301.0,4.0,1.0,0.0,0.50523,0.40894,4.56584,0.0,0.0,0
4393.0,4392.0,138.0,97.68,16.0,0.1551,0.01,496.09,13.91,0.0,1772.0,3.0,0.0,1.0,2.11077,1.13487,2.7022,0.0,0.0,0
4394.0,4393.0,64.0,101.26,10.0,0.33585,0.32814,10.5,13.51,0.0,445.0,2.0,0.0,0.0,1.14763,0.76437,2.6749,0.0,0.0,0
4395.0,4394.0,169.0,34.45,8.0,0.18499,0.12504,333.59,19.78,1.0,989.0,1.0,0.0,1.0,0.51395,0.41472,3.03386,0.0,0.0,0
4396.0,4395.0,71.0,79.69,10.0,0.28106,0.0449,33.29,59.62,0.0,810.0,2.0,0.0,1.0,1.68087,0.98614,4.10464,0.0,0.0,0
4397.0,4396.0,10.0,64.97,19.0,0.34063,0.17555,398.7,11.45,2.0,1497.0,2.0,0.0,0.0,1.50851,0.91969,2.52154,0.0,0.0,0
4398.0,4397.0,19.0,168.88,16.0,0.33259,0.1913,374.3,2.6,0.0,1732.0,1.0,0.0,0.0,1.55019,0.93617,1.28125,0.0,0.0,0
4399.0,4398.0,317.0,22.42,7.0,0.3945,0.03499,221.74,10.93,0.0,1385.0,2.0,0.0,0.0,1.26193,0.81622,2.47931,0.0,0.0,0
4400.0,4399.0,47.0,16.11,6.0,0.30966,0.09215,31.92,8.9,0.0,1011.0,1.0,0.0,1.0,1.83872,1.04335,2.29256,0.0,0.0,0
4401.0,4400.0,269.0,87.79,19.0,0.21199,0.37995,523.13,11.58,0.0,659.0,1.0,0.0,1.0,0.92303,0.6539,2.5322,0.0,0.0,0
4402.0,4401.0,243.0,222.83,11.0,0.02028,0.13977,454.57,18.03,0.0,1841.0,0.0,0.0,1.0,3.1047,1.41213,2.94591,0.0,0.0,0
4403.0,4402.0,78.0,78.69,15.0,0.33511,0.33418,1.75,11.85,0.0,1375.0,3.0,0.0,1.0,1.36508,0.86081,2.55357,0.0,1.0,0
4404.0,4403.0,6.0,19.2,9.0,0.41492,0.0454,21.79,3.77,0.0,421.0,2.0,0.0,1.0,1.33645,0.84863,1.562,0.0,0.0,0
4405.0,4404.0,27.0,41.82,14.0,0.25433,0.01,105.45,33.8,0.0,1949.0,3.0,1.0,1.0,0.72928,0.5477,3.5497,0.0,0.0,0
4406.0,4405.0,400.0,66.2,13.0,0.30086,0.48901,264.43,42.15,0.0,783.0,2.0,0.0,0.0,1.64032,0.9709,3.76469,0.0,0.0,0
4407.0,4406.0,124.0,18.58,20.0,0.3385,0.10733,41.29,5.3,0.0,60.0,1.0,0.0,1.0,0.48928,0.39829,1.84028,0.0,0.0,0
4408.0,4407.0,242.0,22.95,19.0,0.0675,0.25253,679.9,6.43,1.0,311.0,1.0,0.0,1.0,0.64122,0.49544,2.00612,0.0,0.0,0
4409.0,4408.0,379.0,10.54,11.0,0.08101,0.01005,151.16,37.86,0.0,230.0,1.0,0.0,1.0,0.4866,0.39649,3.66003,0.0,0.0,0
4410.0,4409.0,303.0,115.4,7.0,0.52401,0.45104,520.58,12.31,3.0,306.0,2.0,0.0,0.0,3.08929,1.40837,2.5886,0.0,0.0,1
4411.0,4410.0,355.0,224.5,11.0,0.12706,0.28127,195.25,60.32,0.0,210.0,2.0,0.0,1.0,2.86749,1.35261,4.11615,0.0,0.0,1
4412.0,4411.0,33.0,31.45,2.0,0.09022,0.12309,260.19,6.11,0.0,1939.0,2.0,0.0,1.0,0.18433,0.16918,1.96098,1.0,0.0,0
4413.0,4412.0,365.0,292.78,12.0,0.23401,0.16312,197.02,9.66,2.0,60.0,1.0,0.0,1.0,2.95794,1.37572,2.36621,0.0,0.0,0
4414.0,4413.0,360.0,720.25,12.0,0.05965,0.29997,715.04,9.41,1.0,2194.0,0.0,0.0,1.0,38.36791,3.67295,2.34229,0.0,0.0,0
4415.0,4414.0,205.0,13.3,19.0,0.325,0.27488,33.71,3.63,1.0,1879.0,2.0,0.0,0.0,0.10279,0.09784,1.53283,0.0,0.0,0
4416.0,4415.0,132.0,249.28,10.0,0.22583,0.03274,209.85,196.82,2.0,1676.0,4.0,1.0,1.0,4.23122,1.65464,5.28735,0.0,0.0,0
4417.0,4416.0,364.0,10.65,16.0,0.34367,0.15439,390.95,13.46,2.0,1357.0,1.0,0.0,1.0,0.72858,0.5473,2.6712,0.0,0.0,0
4418.0,4417.0,306.0,205.05,5.0,0.04286,0.02328,0.92,131.39,0.0,716.0,1.0,1.0,1.0,1.70982,0.99688,4.88579,1.0,1.0,0
4419.0,4418.0,109.0,127.74,9.0,0.29583,0.11617,109.5,6.51,0.0,1723.0,3.0,0.0,1.0,2.29927,1.1937,2.01604,0.0,0.0,0
4420.0,4419.0,107.0,52.94,15.0,0.16977,0.23714,247.9,75.63,0.0,498.0,1.0,0.0,0.0,1.93961,1.07828,4.33901,0.0,0.0,0
4421.0,4420.0,292.0,62.94,11.0,0.02308,0.16224,146.08,26.53,0.0,742.0,2.0,0.0,1.0,0.8693,0.62557,3.31513,0.0,0.0,0
4422.0,4421.0,34.0,150.6,11.0,0.31337,0.59403,287.3,58.11,0.0,400.0,2.0,1.0,1.0,1.79275,1.02703,4.07938,0.0,0.0,0
4423.0,4422.0,283.0,37.14,13.0,0.39078,0.27127,31.01,32.59,0.0,69.0,3.0,1.0,1.0,0.82573,0.60198,3.51414,0.0,0.0,0
4424.0,4423.0,253.0,46.21,2.0,0.16835,0.0513,302.65,12.77,0.0,1586.0,4.0,0.0,0.0,1.10613,0.74485,2.62231,1.0,0.0,0
4425.0,4424.0,297.0,688.32,6.0,0.42384,0.39337,41.2,9.24,0.0,1797.0,3.0,0.0,1.0,3.74021,1.55608,2.32672,0.0,0.0,0
4426.0,4425.0,230.0,46.5,14.0,0.14689,0.23196,175.46,4.62,0.0,1266.0,1.0,0.0,0.0,0.57373,0.45345,1.72684,0.0,0.0,0
4427.0,4426.0,43.0,90.09,6.0,0.32227,0.11149,181.16,44.33,0.0,637.0,3.0,0.0,1.0,1.31347,0.83875,3.81407,0.0,0.0,0
4428.0,4427.0,31.0,7.98,13.0,0.40766,0.16327,8.6,5.81,0.0,940.0,4.0,0.0,0.0,0.53073,0.42575,1.91833,0.0,0.0,0
4429.0,4428.0,168.0,48.64,12.0,0.10564,0.05865,62.85,7.51,0.0,740.0,1.0,0.0,0.0,1.4365,0.89056,2.14093,0.0,0.0,0
4430.0,4429.0,3.0,26.4,16.0,0.29528,0.05898,540.88,6.04,1.0,817.0,3.0,0.0,1.0,0.47713,0.3901,1.95114,0.0,0.0,0
4431.0,4430.0,330.0,27.3,7.0,0.59814,0.0573,496.39,68.31,0.0,1086.0,4.0,1.0,0.0,0.25144,0.22429,4.23852,0.0,0.0,1
4432.0,4431.0,168.0,27.59,12.0,0.05881,0.03164,44.38,9.47,0.0,740.0,1.0,0.0,1.0,0.81475,0.59595,2.34814,0.0,0.0,0
4433.0,4432.0,54.0,122.2,16.0,0.50364,0.15324,49.78,5.64,1.0,427.0,1.0,0.0,1.0,0.9104,0.64731,1.89269,0.0,0.0,0
4434.0,4433.0,296.0,82.27,7.0,0.14578,0.17526,161.35,20.07,0.0,658.0,0.0,0.0,0.0,1.85423,1.0488,3.04786,0.0,0.0,0
4435.0,4434.0,254.0,141.83,10.0,0.32309,0.01534,107.32,2.93,0.0,336.0,0.0,0.0,0.0,2.2536,1.17976,1.36744,0.0,0.0,0
4436.0,4435.0,9.0,552.14,10.0,0.45223,0.01,386.86,17.36,1.0,1484.0,2.0,0.0,1.0,3.83278,1.57542,2.91019,0.0,0.0,0
4437.0,4436.0,397.0,21.54,8.0,0.16643,0.19753,0.38,10.1,0.0,1899.0,5.0,0.0,1.0,0.83723,0.60826,2.4069,0.0,1.0,0
4438.0,4437.0,143.0,33.91,14.0,0.49701,0.08318,322.68,6.59,0.0,1689.0,1.0,0.0,1.0,1.04255,0.7142,2.02623,0.0,0.0,0
4439.0,4438.0,98.0,27.44,3.0,0.24109,0.24609,318.44,55.56,2.0,208.0,1.0,0.0,0.0,1.06108,0.72323,4.03528,1.0,0.0,0
4440.0,4439.0,396.0,49.53,12.0,0.17693,0.21657,102.14,26.19,0.0,1942.0,1.0,0.0,1.0,1.57797,0.947,3.303,0.0,0.0,0
4441.0,4440.0,57.0,77.54,13.0,0.09654,0.53665,287.98,25.87,1.0,1136.0,1.0,0.0,0.0,3.10218,1.41152,3.29092,0.0,0.0,0
4442.0,4441.0,30.0,47.17,3.0,0.22601,0.21317,1.88,172.4,0.0,945.0,1.0,1.0,1.0,1.32965,0.84572,5.15561,1.0,1.0,1
4443.0,4442.0,272.0,67.08,19.0,0.37521,0.04751,61.8,21.15,1.0,922.0,1.0,0.0,1.0,1.40032,0.8756,3.09785,0.0,0.0,0
4444.0,4443.0,99.0,39.04,15.0,0.27024,0.157,959.69,2.27,0.0,1555.0,1.0,0.0,0.0,1.14442,0.76287,1.18388,0.0,0.0,0
4445.0,4444.0,152.0,57.35,15.0,0.17435,0.02574,525.14,95.09,0.0,1937.0,1.0,0.0,0.0,1.25092,0.81134,4.56533,0.0,0.0,0
4446.0,4445.0,118.0,411.68,15.0,0.13156,0.07935,234.7,104.78,0.0,73.0,1.0,0.0,0.0,4.87852,1.7713,4.6614,0.0,0.0,0
4447.0,4446.0,49.0,55.12,15.0,0.25976,0.08531,142.21,25.79,3.0,980.0,4.0,0.0,1.0,3.20331,1.43587,3.28801,0.0,0.0,0
4448.0,4447.0,205.0,98.02,21.0,0.39608,0.1185,36.27,6.12,0.0,1879.0,1.0,0.0,1.0,0.75782,0.56408,1.96307,0.0,0.0,0
4449.0,4448.0,161.0,73.85,14.0,0.16546,0.04718,430.05,4.52,0.0,1806.0,1.0,0.0,1.0,1.65367,0.97594,1.70912,0.0,0.0,0
4450.0,4449.0,193.0,14.4,9.0,0.16901,0.06105,166.83,5.51,0.0,137.0,0.0,0.0,1.0,1.79971,1.02951,1.87285,0.0,0.0,0
4451.0,4450.0,91.0,74.91,10.0,0.32691,0.11385,483.55,9.36,0.0,258.0,2.0,0.0,0.0,1.93882,1.07801,2.33757,0.0,0.0,0
4452.0,4451.0,42.0,43.44,11.0,0.23175,0.13409,237.89,26.1,1.0,1866.0,6.0,0.0,0.0,2.65541,1.29621,3.29937,0.0,0.0,0
4453.0,4452.0,30.0,11.09,7.0,0.06136,0.1742,5.08,3.28,1.0,945.0,3.0,0.0,1.0,0.31277,0.27214,1.45488,0.0,1.0,0
4454.0,4453.0,199.0,59.53,11.0,0.12098,0.4288,87.64,24.06,0.0,957.0,3.0,0.0,1.0,0.93527,0.66025,3.22117,0.0,0.0,0
4455.0,4454.0,178.0,172.43,12.0,0.10652,0.2253,480.3,9.4,0.0,563.0,2.0,0.0,1.0,0.9204,0.65253,2.34162,0.0,0.0,0
4456.0,4455.0,355.0,215.47,19.0,0.16809,0.26299,327.13,2.38,1.0,210.0,4.0,0.0,1.0,2.75217,1.32233,1.21657,0.0,0.0,0
4457.0,4456.0,60.0,180.0,13.0,0.14251,0.05752,32.74,25.92,0.0,1515.0,1.0,0.0,0.0,1.21461,0.79507,3.29271,0.0,0.0,0
4458.0,4457.0,369.0,16.51,10.0,0.37755,0.01,196.71,9.94,2.0,1832.0,4.0,0.0,1.0,0.7325,0.54956,2.39214,0.0,0.0,0
4459.0,4458.0,409.0,75.02,11.0,0.09311,0.03466,402.82,22.45,1.0,1009.0,4.0,0.0,1.0,1.85224,1.0481,3.15489,0.0,0.0,0
4460.0,4459.0,335.0,76.23,15.0,0.05559,0.10747,10.56,9.25,0.0,2088.0,2.0,0.0,1.0,0.97183,0.67896,2.32685,0.0,0.0,0
4461.0,4460.0,97.0,34.33,8.0,0.64302,0.15847,260.86,26.3,2.0,114.0,1.0,0.0,0.0,0.41468,0.34691,3.30703,0.0,0.0,0
4462.0,4461.0,282.0,210.13,10.0,0.19952,0.28608,439.02,14.62,0.0,2082.0,3.0,0.0,1.0,1.26043,0.81555,2.7487,0.0,0.0,0
4463.0,4462.0,98.0,17.35,8.0,0.33392,0.41943,178.59,64.69,0.0,208.0,2.0,0.0,0.0,0.67084,0.51333,4.18497,0.0,0.0,0
4464.0,4463.0,379.0,35.63,7.0,0.31212,0.08379,3.33,20.09,0.0,230.0,2.0,0.0,1.0,1.64469,0.97256,3.04892,0.0,1.0,0
4465.0,4464.0,259.0,258.58,13.0,0.6021,0.29904,55.02,11.08,1.0,789.0,8.0,0.0,0.0,9.99984,2.39788,2.49146,0.0,0.0,1
4466.0,4465.0,148.0,34.46,13.0,0.13159,0.3962,459.79,8.43,1.0,1988.0,2.0,0.0,0.0,1.11663,0.74983,2.24412,0.0,0.0,0
4467.0,4466.0,189.0,15.24,14.0,0.31308,0.0573,34.09,81.78,2.0,575.0,3.0,0.0,0.0,0.40219,0.33803,4.41614,0.0,0.0,0
4468.0,4467.0,227.0,170.36,20.0,0.20986,0.01709,180.07,11.6,0.0,640.0,2.0,0.0,1.0,1.23465,0.80409,2.53336,0.0,0.0,0
4469.0,4468.0,62.0,114.23,14.0,0.1347,0.15514,320.85,9.48,0.0,424.0,1.0,0.0,1.0,3.41985,1.48611,2.34966,0.0,0.0,0
4470.0,4469.0,64.0,49.71,18.0,0.13997,0.07178,34.09,5.0,0.0,445.0,4.0,0.0,1.0,0.56337,0.44684,1.79137,0.0,0.0,0
4471.0,4470.0,18.0,115.56,20.0,0.21816,0.06298,94.32,5.29,0.0,195.0,4.0,0.0,1.0,2.07677,1.12388,1.83893,0.0,0.0,0
4472.0,4471.0,408.0,107.38,13.0,0.1837,0.15936,125.7,25.43,0.0,1713.0,1.0,0.0,1.0,1.6924,0.99043,3.27451,0.0,0.0,0
4473.0,4472.0,8.0,7.59,20.0,0.27381,0.1109,184.97,4.24,0.0,1553.0,4.0,0.0,1.0,0.14526,0.13563,1.65587,0.0,0.0,0
4474.0,4473.0,390.0,58.16,18.0,0.26421,0.29666,5.6,9.28,2.0,184.0,1.0,0.0,1.0,0.83319,0.60606,2.32996,0.0,1.0,0
4475.0,4474.0,294.0,51.03,12.0,0.14225,0.11358,36.97,2.15,0.0,1821.0,0.0,0.0,0.0,0.69338,0.52673,1.14648,0.0,0.0,0
4476.0,4475.0,83.0,33.9,16.0,0.10308,0.14811,66.45,1.84,2.0,1023.0,3.0,0.0,1.0,0.60345,0.47216,1.04417,0.0,0.0,0
4477.0,4476.0,355.0,183.63,8.0,0.14043,0.46545,579.33,91.53,1.0,210.0,5.0,0.0,1.0,2.34542,1.20759,4.52754,0.0,0.0,1
4478.0,4477.0,167.0,90.91,9.0,0.14967,0.05784,72.61,9.51,1.0,1471.0,4.0,0.0,0.0,2.03405,1.1099,2.35232,0.0,0.0,0
4479.0,4478.0,333.0,153.43,14.0,0.32743,0.12974,4.75,6.86,1.0,489.0,2.0,0.0,1.0,2.02917,1.10829,2.06164,0.0,1.0,1
4480.0,4479.0,108.0,119.41,9.0,0.35984,0.30256,21.07,16.82,0.0,1757.0,7.0,0.0,0.0,1.3397,0.85002,2.88046,0.0,0.0,0
4481.0,4480.0,234.0,29.94,7.0,0.23903,0.17415,483.05,104.81,1.0,1886.0,3.0,1.0,1.0,0.33722,0.29059,4.6616,0.0,0.0,0
4482.0,4481.0,137.0,93.39,15.0,0.55613,0.03224,421.32,16.26,0.0,1118.0,2.0,0.0,1.0,0.84265,0.6112,2.84821,0.0,0.0,0
4483.0,4482.0,12.0,102.62,11.0,0.64157,0.06184,446.59,16.92,2.0,1896.0,2.0,0.0,0.0,1.7741,1.02033,2.8861,0.0,0.0,0
4484.0,4483.0,402.0,121.94,15.0,0.11135,0.36106,923.35,18.18,1.0,891.0,1.0,0.0,0.0,1.64693,0.9734,2.95367,0.0,0.0,0
4485.0,4484.0,309.0,52.01,18.0,0.44243,0.05838,622.26,3.0,3.0,1963.0,5.0,0.0,0.0,2.11426,1.13599,1.38736,0.0,0.0,0
4486.0,4485.0,75.0,81.43,19.0,0.51955,0.08477,158.28,47.33,1.0,4.0,5.0,0.0,1.0,1.23134,0.8026,3.87811,0.0,0.0,0
4487.0,4486.0,68.0,263.82,16.0,0.1842,0.62356,0.38,2.1,0.0,475.0,2.0,0.0,1.0,2.46776,1.24351,1.13244,0.0,1.0,0
4488.0,4487.0,401.0,124.55,10.0,0.12746,0.0822,424.85,14.12,1.0,301.0,1.0,0.0,1.0,1.39055,0.87152,2.71616,0.0,0.0,0
4489.0,4488.0,247.0,8.13,13.0,0.15407,0.15868,429.57,32.62,0.0,1577.0,1.0,0.0,1.0,0.45553,0.37537,3.51515,0.0,0.0,0
4490.0,4489.0,63.0,91.77,13.0,0.53781,0.10567,259.05,21.46,0.0,636.0,1.0,0.0,1.0,0.81092,0.59383,3.11174,0.0,0.0,0
4491.0,4490.0,10.0,64.88,9.0,0.22519,0.06555,293.6,11.53,0.0,1497.0,2.0,0.0,1.0,1.5065,0.91889,2.52847,0.0,0.0,0
4492.0,4491.0,169.0,55.21,12.0,0.32048,0.05136,470.98,15.64,0.0,989.0,3.0,0.0,1.0,0.82374,0.60089,2.81189,0.0,0.0,0
4493.0,4492.0,364.0,19.46,13.0,0.27529,0.24888,105.81,54.17,1.0,1357.0,2.0,0.0,0.0,1.33113,0.84635,4.01045,0.0,0.0,0
4494.0,4493.0,187.0,22.54,15.0,0.24828,0.23939,205.58,74.86,1.0,960.0,1.0,0.0,1.0,0.32056,0.27806,4.32888,0.0,0.0,0
4495.0,4494.0,272.0,60.81,19.0,0.24345,0.06771,53.88,17.21,1.0,922.0,0.0,0.0,0.0,1.26951,0.81956,2.90221,0.0,0.0,0
4496.0,4495.0,149.0,41.97,6.0,0.08373,0.02864,11.19,25.47,0.0,651.0,1.0,0.0,1.0,0.65055,0.50111,3.27617,0.0,0.0,0
4497.0,4496.0,91.0,20.77,6.0,0.33831,0.20436,268.16,4.46,2.0,258.0,2.0,0.0,0.0,0.53751,0.43016,1.69832,0.0,0.0,0
4498.0,4497.0,398.0,17.83,3.0,0.17967,0.02041,53.96,3.48,1.0,2173.0,2.0,0.0,1.0,0.38296,0.32423,1.5006,1.0,0.0,0
4499.0,4498.0,46.0,7.78,6.0,0.41175,0.08723,70.96,160.62,1.0,281.0,4.0,1.0,1.0,0.25152,0.22436,5.08527,0.0,0.0,0
4500.0,4499.0,313.0,16.62,8.0,0.07451,0.25257,354.0,31.84,1.0,229.0,2.0,0.0,1.0,0.70119,0.53133,3.49152,0.0,0.0,0
